id_agresor,sexo_agre,edad_agre,r_fam_vic,conv_agre,r_nofiliar,zona_conf,armas
AGR_004718,M,25,10,1,,2,
AGR_004719,M,29,17,2,,2,
AGR_004720,M,45,21,,2,2,
AGR_004721,F,13,21,2,8,2,
AGR_004722,F,26,6,2,,2,3
AGR_004723,M,57,9,,,2,
AGR_004724,M,57,9,1,,2,
AGR_004725,M,45,2,1,,2,2
AGR_004726,M,45,21,2,6,2,3
AGR_004727,SD,0,21,2,10,1,11
AGR_004728,M,14,21,2,2,2,
AGR_004729,M,29,6,2,,2,15
AGR_004730,M,0,22,1,,2,14
AGR_004731,M,20,21,2,2,2,
AGR_004732,F,14,2,1,,2,15
AGR_004733,SD,99,21,2,8,2,
AGR_004734,M,40,6,2,,2,4
AGR_004735,M,99,21,2,11,2,
AGR_004736,M,44,1,1,,2,1
AGR_004737,M,40,13,2,,2,3
AGR_004738,M,13,21,2,10,2,
AGR_004739,M,25,21,2,1,1,
AGR_004740,M,23,21,2,10,1,
AGR_004741,M,14,18,2,,1,
AGR_004742,M,59,9,2,,2,
AGR_004743,M,0,21,1,10,2,4
AGR_004744,M,16,13,1,,2,
AGR_004745,M,52,11,1,,2,3
AGR_004746,M,45,13,2,,2,
AGR_004747,M,55,17,1,,2,
AGR_004748,F,5,21,2,6,2,
AGR_004749,M,17,3,2,,2,1
AGR_004750,F,30,19,2,,2,4
AGR_004751,SD,99,21,2,10,2,3
AGR_004752,M,40,21,2,7,2,3
AGR_004753,M,99,3,1,,2,1
AGR_004754,M,40,21,2,6,2,3
AGR_004755,M,40,21,2,2,2,
AGR_004756,M,40,21,2,2,2,3
AGR_004757,M,50,21,1,10,2,
AGR_004758,M,99,21,1,8,2,
AGR_004759,F,25,19,2,,2,3
AGR_004760,M,69,21,2,7,2,
AGR_004761,M,31,5,2,,2,3
AGR_004762,M,80,14,2,,2,
AGR_004763,M,28,3,2,,2,1
AGR_004764,M,22,21,1,10,2,4
AGR_004765,M,26,21,1,10,1,4
AGR_004766,F,22,21,2,8,2,3
AGR_004767,M,43,2,1,,2,1
AGR_004768,F,40,21,,6,2,
AGR_004769,F,20,21,2,10,2,15
AGR_004770,M,0,17,2,,1,
AGR_004771,M,46,9,1,,2,1
AGR_004772,SD,16,21,2,6,2,4
AGR_004773,SD,42,21,,6,2,15
AGR_004774,F,22,21,2,6,2,
AGR_004775,M,26,21,2,3,2,
AGR_004776,F,53,10,1,,2,15
AGR_004777,SD,0,21,2,2,2,
AGR_004778,M,41,2,2,,1,
AGR_004779,F,17,21,,2,2,
AGR_004780,F,24,5,2,,2,4
AGR_004781,M,26,21,2,7,2,
AGR_004782,M,24,15,1,,2,
AGR_004783,M,27,21,2,2,2,
AGR_004784,M,33,1,1,,2,4
AGR_004785,M,10,21,1,2,2,
AGR_004786,M,22,21,,,1,
AGR_004787,F,20,21,2,7,2,3
AGR_004788,F,14,1,1,,1,3
AGR_004789,F,24,2,1,,2,2
AGR_004790,M,51,15,2,,2,
AGR_004791,M,37,21,2,10,2,3
AGR_004792,M,38,21,2,8,2,
AGR_004793,F,28,5,2,,2,
AGR_004794,M,56,2,2,,2,3
AGR_004795,M,19,3,2,,2,15
AGR_004796,M,53,1,1,,2,15
AGR_004797,F,35,17,1,,2,4
AGR_004798,M,17,7,2,,2,15
AGR_004799,M,99,21,2,4,2,15
AGR_004800,M,9,18,2,,2,
AGR_004801,M,23,10,1,,2,
AGR_004802,M,62,1,1,,2,15
AGR_004803,M,36,3,2,,2,15
AGR_004804,M,25,3,2,,2,4
AGR_004805,F,17,4,2,,2,4
AGR_004806,M,18,6,1,,2,3
AGR_004807,SD,99,21,2,6,2,3
AGR_004808,M,14,21,2,7,2,
AGR_004809,F,25,5,2,,2,15
AGR_004810,F,40,2,1,,2,3
AGR_004811,M,99,21,2,13,2,3
AGR_004812,M,27,18,2,,2,
AGR_004813,M,99,10,2,,2,
AGR_004814,M,32,21,,10,2,15
AGR_004815,SD,0,21,2,,2,
AGR_004816,F,0,16,2,,2,4
AGR_004817,M,34,7,2,,2,
AGR_004818,M,23,2,2,,2,
AGR_004819,I,0,10,1,,1,
AGR_004820,M,0,2,1,,2,2
AGR_004821,F,11,21,,10,2,
AGR_004822,M,0,17,1,,2,1
AGR_004823,M,43,15,1,,2,15
AGR_004824,F,46,21,,6,2,15
AGR_004825,F,20,3,1,,2,4
AGR_004826,M,17,21,,8,2,3
AGR_004827,SD,17,6,2,,2,
AGR_004828,F,9,21,2,2,2,
AGR_004829,M,46,11,2,,2,3
AGR_004830,M,30,11,1,,2,15
AGR_004831,M,27,7,2,,2,2
AGR_004832,M,37,13,2,,2,
AGR_004833,F,32,18,1,,2,4
AGR_004834,M,38,2,2,,2,3
AGR_004835,M,62,21,1,7,2,
AGR_004836,M,17,21,2,2,2,
AGR_004837,M,18,21,2,7,2,
AGR_004838,M,0,1,1,,2,1
AGR_004839,M,19,21,2,2,2,
AGR_004840,F,0,9,1,,2,3
AGR_004841,,0,25,1,6,2,
AGR_004842,M,0,24,2,6,2,11
AGR_004843,M,20,21,2,7,2,
AGR_004844,M,28,2,2,,2,15
AGR_004845,M,0,3,2,,2,4
AGR_004846,M,32,6,2,,2,1
AGR_004847,M,17,21,2,7,2,4
AGR_004848,M,5,1,1,,2,3
AGR_004849,M,22,21,2,2,2,
AGR_004850,M,60,13,1,,2,2
AGR_004851,M,21,21,1,10,2,3
AGR_004852,M,99,21,2,6,2,3
AGR_004853,M,29,6,2,,2,1
AGR_004854,F,32,10,1,,2,4
AGR_004855,M,30,21,2,2,2,
AGR_004856,M,28,21,1,10,2,4
AGR_004857,F,31,21,2,10,2,3
AGR_004858,M,11,21,2,7,2,
AGR_004859,M,36,21,2,2,2,
AGR_004860,M,25,21,2,8,2,3
AGR_004861,M,24,21,,7,2,
AGR_004862,M,33,21,2,,2,3
AGR_004863,M,99,21,2,6,2,2
AGR_004864,M,30,21,2,10,2,
AGR_004865,F,0,12,1,,2,3
AGR_004866,F,42,2,2,,2,3
AGR_004867,M,34,21,2,6,2,15
AGR_004868,F,31,6,2,,2,
AGR_004869,M,34,15,1,,1,
AGR_004870,M,60,1,2,,2,
AGR_004871,M,0,6,2,,2,
AGR_004872,M,48,9,1,,2,2
AGR_004873,F,13,21,,6,2,15
AGR_004874,M,27,21,,8,2,
AGR_004875,F,24,21,,7,2,4
AGR_004876,M,20,21,2,8,2,
AGR_004877,M,39,21,2,8,2,
AGR_004878,SD,99,21,2,10,2,4
AGR_004879,M,50,21,2,2,2,3
AGR_004880,M,25,21,2,6,2,
AGR_004881,M,45,7,2,,2,
AGR_004882,M,48,14,1,,2,
AGR_004883,M,23,18,2,,2,
AGR_004884,M,32,21,2,1,2,
AGR_004885,M,34,1,1,,2,15
AGR_004886,M,29,21,2,6,2,
AGR_004887,M,25,3,1,,2,3
AGR_004888,M,58,9,2,,2,3
AGR_004889,M,99,15,1,,2,3
AGR_004890,F,20,5,2,,2,3
AGR_004891,M,99,21,2,10,2,3
AGR_004892,F,0,22,2,,2,14
AGR_004893,F,11,18,1,,2,
AGR_004894,F,58,1,2,,2,3
AGR_004895,M,35,1,1,,2,
AGR_004896,F,34,1,2,,2,
AGR_004897,M,24,2,1,,2,4
AGR_004898,M,32,5,1,,2,15
AGR_004899,M,10,21,2,4,2,
AGR_004900,M,99,21,2,6,2,12
AGR_004901,SD,30,21,2,7,2,3
AGR_004902,M,57,1,1,,2,2
AGR_004903,M,36,21,2,6,2,4
AGR_004904,M,44,17,2,,2,4
AGR_004905,M,19,1,1,,2,
AGR_004906,M,99,6,2,,2,15
AGR_004907,M,17,21,2,10,2,
AGR_004908,M,10,17,2,,2,
AGR_004909,SD,99,21,2,6,2,4
AGR_004910,F,99,21,2,8,2,3
AGR_004911,F,50,14,1,,2,
AGR_004912,M,28,3,2,,2,15
AGR_004913,M,27,13,1,,2,3
AGR_004914,F,23,21,,8,2,3
AGR_004915,F,25,18,1,,2,
AGR_004916,M,0,21,1,4,2,1
AGR_004917,M,43,1,1,,2,4
AGR_004918,M,14,3,2,,1,
AGR_004919,M,55,21,2,11,2,
AGR_004920,M,25,6,2,,2,1
AGR_004921,M,38,21,2,10,2,
AGR_004922,M,70,21,1,6,2,
AGR_004923,M,10,21,2,6,2,4
AGR_004924,M,14,21,2,10,2,
AGR_004925,M,35,5,1,,2,4
AGR_004926,F,36,10,1,,2,
AGR_004927,F,36,21,2,7,2,2
AGR_004928,M,20,21,2,8,2,3
AGR_004929,M,20,19,2,,2,15
AGR_004930,M,23,13,1,,2,1
AGR_004931,M,45,21,2,11,2,3
AGR_004932,M,60,21,2,7,2,
AGR_004933,M,99,1,2,,2,
AGR_004934,M,43,21,2,6,2,
AGR_004935,M,17,18,2,,2,
AGR_004936,M,86,1,1,,2,3
AGR_004937,M,23,18,1,,2,3
AGR_004938,M,99,5,2,,2,
AGR_004939,F,30,21,2,10,2,3
AGR_004940,F,99,2,2,,2,4
AGR_004941,M,0,21,,6,1,
AGR_004942,M,99,21,,2,2,3
AGR_004943,F,99,1,,,2,4
AGR_004944,M,31,21,,8,2,3
AGR_004945,M,0,2,1,,2,15
AGR_004946,F,31,9,1,,2,
AGR_004947,M,0,14,2,,2,
AGR_004948,M,99,21,2,10,2,4
AGR_004949,F,99,21,2,7,2,1
AGR_004950,F,99,10,2,,2,3
AGR_004951,M,25,5,2,,2,4
AGR_004952,M,27,21,,2,2,3
AGR_004953,M,99,21,2,8,2,3
AGR_004954,M,54,24,1,,2,2
AGR_004955,M,29,21,2,1,2,
AGR_004956,F,40,21,2,2,2,3
AGR_004957,M,30,21,,8,2,3
AGR_004958,M,35,21,2,10,2,4
AGR_004959,M,82,1,1,,2,15
AGR_004960,M,29,21,2,2,2,3
AGR_004961,F,60,21,,7,2,3
AGR_004962,M,45,21,2,8,2,
AGR_004963,SD,11,21,2,4,2,
AGR_004964,M,99,21,2,7,2,3
AGR_004965,SD,38,21,1,10,2,
AGR_004966,M,40,21,2,7,2,
AGR_004967,M,58,21,2,,2,
AGR_004968,M,25,21,2,2,2,
AGR_004969,SD,0,21,2,10,2,
AGR_004970,M,25,21,2,10,2,
AGR_004971,M,24,18,1,,2,4
AGR_004972,F,33,2,1,,2,3
AGR_004973,F,20,21,2,8,2,15
AGR_004974,F,34,21,2,10,2,
AGR_004975,M,35,18,2,,2,3
AGR_004976,M,50,21,2,8,2,
AGR_004977,SD,0,21,1,10,2,
AGR_004978,M,37,21,,10,2,3
AGR_004979,M,25,9,2,,2,3
AGR_004980,M,18,17,1,,2,15
AGR_004981,F,18,18,2,,2,15
AGR_004982,M,30,21,2,7,2,
AGR_004983,M,0,21,2,1,2,15
AGR_004984,M,35,21,2,10,2,
AGR_004985,M,60,13,1,,2,15
AGR_004986,F,12,3,2,,2,15
AGR_004987,F,54,21,2,,2,3
AGR_004988,M,41,2,2,,2,15
AGR_004989,F,12,15,2,,2,
AGR_004990,M,40,3,1,,2,
AGR_004991,M,50,5,1,,2,3
AGR_004992,SD,99,21,2,8,2,15
AGR_004993,M,41,5,1,,2,4
AGR_004994,M,54,9,1,,2,
AGR_004995,M,19,21,2,6,2,15
AGR_004996,F,45,10,1,,2,
AGR_004997,F,20,8,2,,2,15
AGR_004998,M,40,21,2,6,2,
AGR_004999,M,18,21,2,6,2,15
AGR_005000,F,5,14,1,,2,
AGR_005001,F,39,3,2,,2,3
AGR_005002,M,0,25,2,6,2,12
AGR_005003,F,41,1,1,,2,3
AGR_005004,SD,17,21,2,1,2,15
AGR_005005,M,43,21,2,7,2,3
AGR_005006,F,5,9,1,,2,
AGR_005007,F,66,21,1,10,2,15
AGR_005008,M,39,1,1,,2,
AGR_005009,M,28,21,2,2,2,
AGR_005010,F,28,2,1,,2,2
AGR_005011,M,11,21,2,11,2,
AGR_005012,M,72,21,1,10,2,3
AGR_005013,M,18,21,1,10,2,3
AGR_005014,M,29,6,2,,2,
AGR_005015,M,29,21,,8,2,
AGR_005016,M,50,21,2,10,2,
AGR_005017,F,38,17,2,,2,3
AGR_005018,F,99,13,2,,2,2
AGR_005019,M,0,1,1,,1,
AGR_005020,M,16,21,2,10,2,
AGR_005021,M,17,7,2,,2,3
AGR_005022,F,29,21,2,7,2,3
AGR_005023,M,29,9,2,,2,4
AGR_005024,F,51,11,2,,2,
AGR_005025,M,41,2,1,,2,2
AGR_005026,M,68,21,2,2,2,
AGR_005027,F,0,21,2,6,2,3
AGR_005028,M,37,15,1,,1,2
AGR_005029,M,50,19,2,,2,3
AGR_005030,M,29,15,1,,2,3
AGR_005031,M,13,21,,3,2,
AGR_005032,M,36,10,2,,2,4
AGR_005033,F,36,21,2,8,2,3
AGR_005034,M,53,17,1,,2,3
AGR_005035,F,0,21,2,6,1,
AGR_005036,M,0,9,2,,1,3
AGR_005037,M,0,25,2,6,1,1
AGR_005038,M,15,2,2,,2,
AGR_005039,F,0,21,2,8,1,
AGR_005040,M,8,21,2,4,2,
AGR_005041,M,10,21,1,7,2,
AGR_005042,SD,99,21,2,7,2,3
AGR_005043,F,35,1,1,,2,3
AGR_005044,M,35,5,1,,2,3
AGR_005045,M,36,21,2,6,2,
AGR_005046,M,28,7,2,,2,13
AGR_005047,M,99,21,2,4,2,4
AGR_005048,M,71,2,1,,2,1
AGR_005049,M,64,19,2,,2,2
AGR_005050,M,72,15,2,,2,
AGR_005051,F,25,21,2,2,2,3
AGR_005052,M,5,21,2,2,2,
AGR_005053,F,22,1,1,,1,3
AGR_005054,M,43,7,2,,2,15
AGR_005055,F,2,9,1,,,3
AGR_005056,M,32,1,1,,1,15
AGR_005057,M,30,3,1,,2,15
AGR_005058,SD,25,21,2,6,2,
AGR_005059,M,55,6,2,,1,3
AGR_005060,F,59,1,1,,2,
AGR_005061,F,30,21,,10,2,
AGR_005062,M,29,21,,11,2,3
AGR_005063,M,55,1,1,,2,1
AGR_005064,M,40,21,2,8,2,3
AGR_005065,M,21,11,1,,2,2
AGR_005066,M,35,13,1,,2,14
AGR_005067,M,9,21,2,4,2,3
AGR_005068,F,0,24,2,10,2,3
AGR_005069,M,0,21,2,6,2,3
AGR_005070,F,21,17,2,,2,
AGR_005071,F,38,3,2,,2,3
AGR_005072,M,52,21,2,8,2,
AGR_005073,M,35,7,2,,2,
AGR_005074,M,43,21,,2,2,
AGR_005075,F,13,13,1,,2,
AGR_005076,M,35,21,2,6,2,3
AGR_005077,M,43,21,2,6,2,4
AGR_005078,M,29,4,2,,2,
AGR_005079,M,30,21,2,8,2,
AGR_005080,M,34,21,2,10,2,
AGR_005081,M,99,21,2,1,2,
AGR_005082,M,14,21,2,8,2,
AGR_005083,F,5,11,1,,1,15
AGR_005084,F,13,21,2,6,2,
AGR_005085,M,40,1,1,,2,1
AGR_005086,M,25,21,1,10,2,3
AGR_005087,M,44,9,2,,2,3
AGR_005088,M,74,2,1,,2,1
AGR_005089,M,23,21,2,10,2,
AGR_005090,F,30,6,2,,1,3
AGR_005091,M,42,11,1,,2,
AGR_005092,M,11,21,2,1,2,
AGR_005093,F,20,21,2,10,2,4
AGR_005094,M,33,5,2,,2,1
AGR_005095,M,27,13,2,,2,15
AGR_005096,F,33,21,,7,2,15
AGR_005097,M,60,21,2,8,2,
AGR_005098,M,42,19,1,,2,3
AGR_005099,F,52,21,2,,2,3
AGR_005100,M,30,11,2,,2,3
AGR_005101,F,20,1,1,,2,3
AGR_005102,F,99,21,2,6,2,3
AGR_005103,,0,25,2,13,2,1
AGR_005104,M,22,21,2,10,2,4
AGR_005105,M,0,21,1,10,2,
AGR_005106,M,26,21,2,6,2,
AGR_005107,M,35,21,1,6,2,
AGR_005108,M,40,20,2,,2,15
AGR_005109,M,38,18,2,,2,
AGR_005110,M,17,21,2,4,2,
AGR_005111,M,63,2,1,,2,3
AGR_005112,M,47,17,2,,2,
AGR_005113,F,22,18,2,,2,3
AGR_005114,M,25,3,1,,2,1
AGR_005115,M,28,21,2,13,2,15
AGR_005116,M,99,21,2,4,2,
AGR_005117,M,99,5,2,,2,1
AGR_005118,M,29,3,1,,2,3
AGR_005119,M,66,14,2,,2,
AGR_005120,F,99,21,2,10,2,3
AGR_005121,F,33,6,2,,2,4
AGR_005122,M,0,21,2,8,1,
AGR_005123,F,41,1,1,,2,
AGR_005124,M,9,21,2,10,2,
AGR_005125,M,42,9,1,,2,1
AGR_005126,M,24,21,2,11,2,3
AGR_005127,M,0,24,1,,1,3
AGR_005128,F,35,10,2,,2,
AGR_005129,M,35,2,2,,2,15
AGR_005130,F,40,17,1,,2,2
AGR_005131,F,16,21,1,8,2,4
AGR_005132,M,99,15,2,,2,4
AGR_005133,M,40,2,1,,2,12
AGR_005134,M,24,7,2,,2,15
AGR_005135,F,0,17,1,,2,3
AGR_005136,M,21,21,2,6,2,3
AGR_005137,M,44,21,2,10,2,3
AGR_005138,M,33,21,2,10,2,3
AGR_005139,F,28,1,1,,2,3
AGR_005140,M,33,9,2,,2,11
AGR_005141,M,52,21,2,1,2,
AGR_005142,F,28,21,,6,2,3
AGR_005143,M,23,15,1,,2,
AGR_005144,M,64,1,1,,2,
AGR_005145,F,23,6,2,,2,15
AGR_005146,F,99,13,1,,2,2
AGR_005147,F,60,14,1,,2,
AGR_005148,M,36,21,,11,2,3
AGR_005149,SD,0,21,2,6,1,
AGR_005150,F,0,21,2,7,2,
AGR_005151,M,44,3,1,,2,4
AGR_005152,M,99,7,2,,2,4
AGR_005153,M,62,21,,2,2,
AGR_005154,M,39,1,2,,2,2
AGR_005155,M,29,6,2,,2,3
AGR_005156,M,55,21,2,10,2,4
AGR_005157,M,36,13,2,,2,3
AGR_005158,M,46,2,1,,2,15
AGR_005159,M,33,6,2,,2,1
AGR_005160,M,0,21,2,6,1,
AGR_005161,M,26,6,2,,1,3
AGR_005162,M,54,2,1,,2,
AGR_005163,F,47,19,1,,2,3
AGR_005164,M,27,21,2,6,2,
AGR_005165,M,43,4,2,,2,
AGR_005166,M,26,2,,,2,15
AGR_005167,F,73,10,1,,2,3
AGR_005168,F,0,14,1,,2,
AGR_005169,F,58,13,1,,2,
AGR_005170,M,51,5,1,,2,
AGR_005171,F,22,1,1,,2,3
AGR_005172,M,30,21,2,6,2,4
AGR_005173,M,26,21,2,8,2,15
AGR_005174,M,12,21,2,11,2,
AGR_005175,M,45,7,2,,2,4
AGR_005176,M,30,21,1,8,2,
AGR_005177,F,0,11,2,,2,4
AGR_005178,M,18,21,2,6,2,
AGR_005179,M,59,1,1,,2,3
AGR_005180,F,16,7,2,,2,3
AGR_005181,F,29,21,,10,2,3
AGR_005182,M,30,21,2,11,2,
AGR_005183,F,46,1,2,,2,15
AGR_005184,F,18,2,1,,2,3
AGR_005185,M,15,21,2,8,2,
AGR_005186,M,50,5,1,,2,15
AGR_005187,M,43,2,1,,2,
AGR_005188,M,20,2,1,,2,1
AGR_005189,M,21,7,2,,2,4
AGR_005190,M,31,2,1,,2,
AGR_005191,M,34,9,2,,2,15
AGR_005192,M,99,9,1,,2,4
AGR_005193,M,28,21,,2,2,
AGR_005194,M,49,21,2,7,2,3
AGR_005195,M,40,21,,1,2,
AGR_005196,M,69,21,,1,2,3
AGR_005197,F,36,21,2,10,2,3
AGR_005198,M,99,21,2,3,2,
AGR_005199,M,33,21,2,6,2,3
AGR_005200,M,33,5,2,,2,15
AGR_005201,F,48,21,2,10,2,
AGR_005202,F,0,25,2,7,1,3
AGR_005203,M,0,25,2,3,2,1
AGR_005204,SD,99,11,1,,2,
AGR_005205,F,30,21,2,7,2,1
AGR_005206,F,17,21,2,2,2,15
AGR_005207,M,0,21,2,7,2,3
AGR_005208,F,39,1,1,,2,3
AGR_005209,F,12,21,2,2,2,
AGR_005210,M,0,21,2,2,2,3
AGR_005211,M,28,21,2,13,2,3
AGR_005212,M,53,7,2,,2,1
AGR_005213,M,45,20,2,,2,
AGR_005214,F,35,21,2,7,2,3
AGR_005215,F,23,2,1,,2,1
AGR_005216,F,59,6,1,,2,3
AGR_005217,F,99,21,2,7,2,3
AGR_005218,M,68,6,2,,2,3
AGR_005219,M,18,21,1,10,2,
AGR_005220,M,5,3,2,,2,
AGR_005221,M,25,1,2,,2,
AGR_005222,M,85,1,1,,2,3
AGR_005223,F,0,21,2,6,2,
AGR_005224,M,22,13,1,,2,15
AGR_005225,M,32,7,2,,2,3
AGR_005226,F,23,2,1,,2,4
AGR_005227,SD,40,21,2,12,2,
AGR_005228,F,15,21,,4,2,15
AGR_005229,F,21,1,1,,2,15
AGR_005230,M,56,21,2,7,2,
AGR_005231,F,25,21,2,10,2,
AGR_005232,M,44,2,1,,2,1
AGR_005233,M,46,2,2,,2,3
AGR_005234,F,36,21,2,1,2,3
AGR_005235,F,0,17,2,,2,
AGR_005236,M,57,21,2,8,2,
AGR_005237,SD,36,21,2,10,2,15
AGR_005238,M,59,9,1,,2,3
AGR_005239,M,18,11,1,,2,1
AGR_005240,M,5,21,2,8,2,
AGR_005241,F,32,13,1,,2,15
AGR_005242,M,0,5,2,,1,3
AGR_005243,M,25,21,2,6,2,3
AGR_005244,F,31,2,1,,2,
AGR_005245,M,20,21,1,8,2,
AGR_005246,F,70,21,2,7,2,4
AGR_005247,M,17,2,2,,2,
AGR_005248,M,0,21,2,10,1,3
AGR_005249,M,29,6,2,,2,4
AGR_005250,M,2,25,2,4,,
AGR_005251,M,35,3,1,,2,3
AGR_005252,M,23,13,2,,2,15
AGR_005253,M,50,21,1,10,1,
AGR_005254,M,27,3,2,,2,4
AGR_005255,M,37,21,2,2,2,
AGR_005256,M,65,21,2,6,2,
AGR_005257,M,46,5,2,,2,1
AGR_005258,M,29,21,2,2,2,
AGR_005259,M,26,2,1,,2,2
AGR_005260,,0,25,2,11,2,2
AGR_005261,F,40,21,,7,2,3
AGR_005262,SD,21,21,,6,2,11
AGR_005263,M,42,21,,10,2,3
AGR_005264,M,0,21,2,2,2,1
AGR_005265,M,60,9,1,,2,15
AGR_005266,M,26,2,1,,1,3
AGR_005267,M,40,21,2,6,1,
AGR_005268,M,38,6,2,,2,15
AGR_005269,F,20,3,1,,2,15
AGR_005270,F,33,21,2,10,2,3
AGR_005271,M,18,21,2,10,2,
AGR_005272,M,28,2,1,,2,15
AGR_005273,F,99,10,1,,2,1
AGR_005274,M,18,2,2,,2,1
AGR_005275,M,36,1,1,,2,15
AGR_005276,F,29,7,2,,2,4
AGR_005277,M,40,1,1,,1,4
AGR_005278,F,21,11,1,,2,3
AGR_005279,M,26,6,2,,2,
AGR_005280,F,30,21,2,1,2,
AGR_005281,M,17,21,2,13,2,3
AGR_005282,F,20,6,2,,2,
AGR_005283,F,99,21,1,7,2,3
AGR_005284,F,14,14,1,,2,3
AGR_005285,F,5,21,2,1,2,15
AGR_005286,M,18,6,2,,2,4
AGR_005287,M,33,17,1,,2,
AGR_005288,M,64,11,1,,2,3
AGR_005289,M,47,6,1,,2,3
AGR_005290,F,38,21,2,8,2,15
AGR_005291,M,55,21,2,10,2,3
AGR_005292,M,60,1,1,,2,3
AGR_005293,M,20,2,2,,2,
AGR_005294,M,36,21,2,10,2,
AGR_005295,M,99,21,2,7,2,15
AGR_005296,F,99,21,2,7,2,15
AGR_005297,M,22,3,1,,2,1
AGR_005298,M,23,3,2,,2,1
AGR_005299,M,21,2,1,,2,4
AGR_005300,M,29,13,2,,2,2
AGR_005301,F,25,1,1,,1,3
AGR_005302,M,20,21,,7,2,
AGR_005303,F,30,10,2,,2,15
AGR_005304,M,27,1,1,,1,15
AGR_005305,M,0,18,2,,2,4
AGR_005306,M,24,9,2,,2,
AGR_005307,M,50,9,2,,2,15
AGR_005308,M,31,13,2,,2,1
AGR_005309,F,20,15,2,,2,
AGR_005310,F,99,21,,10,2,3
AGR_005311,M,58,1,1,,2,3
AGR_005312,M,56,2,1,,2,2
AGR_005313,M,16,3,2,,1,
AGR_005314,SD,40,21,2,6,2,
AGR_005315,M,68,2,1,,2,3
AGR_005316,F,20,21,2,10,2,3
AGR_005317,M,34,2,1,,2,15
AGR_005318,M,35,15,1,,2,4
AGR_005319,M,30,21,2,6,2,1
AGR_005320,M,48,20,1,,2,
AGR_005321,M,41,6,2,,2,3
AGR_005322,M,54,13,2,,2,3
AGR_005323,M,20,21,2,13,2,3
AGR_005324,M,10,11,1,,2,
AGR_005325,M,23,21,2,7,2,
AGR_005326,M,25,1,1,,1,13
AGR_005327,M,21,3,1,,2,
AGR_005328,M,18,21,2,8,2,
AGR_005329,M,24,1,1,,2,15
AGR_005330,M,52,15,1,,2,
AGR_005331,M,99,21,2,,2,11
AGR_005332,F,14,21,2,4,2,3
AGR_005333,M,55,11,2,,2,2
AGR_005334,F,16,21,2,4,2,3
AGR_005335,F,0,14,2,,2,
AGR_005336,F,0,25,2,10,1,
AGR_005337,M,5,13,1,,2,
AGR_005338,M,99,5,,,2,3
AGR_005339,M,33,18,2,,2,3
AGR_005340,M,5,21,2,10,2,
AGR_005341,F,99,21,2,8,2,
AGR_005342,M,17,3,1,,2,3
AGR_005343,M,19,17,1,,2,
AGR_005344,M,19,15,1,,2,
AGR_005345,F,33,3,2,,2,3
AGR_005346,M,28,11,1,,2,1
AGR_005347,M,30,21,2,1,2,
AGR_005348,F,29,2,2,,2,3
AGR_005349,F,19,10,1,,2,15
AGR_005350,M,23,18,2,,2,3
AGR_005351,SD,56,2,1,,2,15
AGR_005352,M,99,21,2,2,2,3
AGR_005353,M,50,21,2,6,2,
AGR_005354,M,35,17,1,,2,15
AGR_005355,F,27,11,1,,2,
AGR_005356,M,35,10,1,,2,
AGR_005357,M,0,9,1,,1,3
AGR_005358,M,34,21,2,10,2,3
AGR_005359,F,42,10,1,,2,3
AGR_005360,M,55,21,2,2,2,
AGR_005361,M,40,2,2,,2,
AGR_005362,M,0,2,1,,1,3
AGR_005363,M,0,9,,,1,3
AGR_005364,M,0,3,1,,1,3
AGR_005365,F,25,13,2,,2,3
AGR_005366,M,27,5,2,,2,1
AGR_005367,F,59,2,1,,2,3
AGR_005368,M,52,17,1,,2,3
AGR_005369,M,0,21,1,3,2,15
AGR_005370,F,99,21,2,,2,3
AGR_005371,M,23,21,2,8,2,
AGR_005372,M,27,21,2,10,2,15
AGR_005373,F,74,13,1,,2,3
AGR_005374,F,19,21,2,6,2,15
AGR_005375,F,0,21,2,7,2,3
AGR_005376,F,0,1,1,,2,4
AGR_005377,M,50,5,2,,2,
AGR_005378,M,70,2,1,,2,15
AGR_005379,M,41,2,1,,2,15
AGR_005380,M,0,21,2,2,1,
AGR_005381,M,0,21,2,2,1,3
AGR_005382,SD,40,21,2,11,2,
AGR_005383,M,0,9,1,,2,14
AGR_005384,F,0,21,1,11,2,3
AGR_005385,F,18,21,2,8,2,
AGR_005386,M,27,5,2,,2,4
AGR_005387,M,99,21,2,7,2,4
AGR_005388,M,31,13,1,,2,3
AGR_005389,F,19,21,2,8,2,3
AGR_005390,M,37,6,2,,2,4
AGR_005391,F,30,1,1,,1,4
AGR_005392,M,40,2,1,,2,4
AGR_005393,F,54,21,2,6,2,3
AGR_005394,M,22,21,2,10,2,
AGR_005395,F,29,10,1,,2,3
AGR_005396,M,45,6,1,,2,4
AGR_005397,M,32,21,2,10,2,
AGR_005398,M,99,6,2,,2,4
AGR_005399,M,25,21,,7,2,3
AGR_005400,M,0,25,2,7,1,15
AGR_005401,M,37,21,2,8,2,
AGR_005402,M,46,11,1,,2,3
AGR_005403,M,18,21,,2,1,
AGR_005404,M,0,3,2,,1,
AGR_005405,M,39,21,,2,2,
AGR_005406,M,65,1,1,,2,
AGR_005407,M,28,21,2,7,2,3
AGR_005408,F,30,21,2,11,2,3
AGR_005409,M,34,3,1,,2,3
AGR_005410,M,11,21,2,3,2,
AGR_005411,M,58,9,2,,2,15
AGR_005412,M,20,15,2,,2,3
AGR_005413,SD,0,21,2,6,2,3
