id_tiempo,fecha,anio_hecho,mes_num,nombre_mes,trimestre,semana_epi,anio_epi,periodo_epid,mes_caso
TIME_001601,2015-08-29,2015,8,AGOSTO,3,34,2015,9,8
TIME_001602,2015-08-30,2015,8,AGOSTO,3,35,2015,9,8
TIME_001603,2015-08-31,2015,8,AGOSTO,3,35,2015,9,9
TIME_001604,2015-09-01,2015,9,SEPTIEMBRE,3,42,2015,11,10
TIME_001605,2015-09-02,2015,9,SEPTIEMBRE,3,35,2015,9,9
TIME_001606,2015-09-03,2015,9,SEPTIEMBRE,3,35,2015,9,9
TIME_001607,2015-09-04,2015,9,SEPTIEMBRE,3,35,2015,9,9
TIME_001608,2015-09-05,2015,9,SEPTIEMBRE,3,35,2015,9,9
TIME_001609,2015-09-06,2015,9,SEPTIEMBRE,3,36,2015,9,9
TIME_001610,2015-09-07,2015,9,SEPTIEMBRE,3,36,2015,9,9
TIME_001611,2015-09-08,2015,9,SEPTIEMBRE,3,39,2022,10,10
TIME_001612,2015-09-09,2015,9,SEPTIEMBRE,3,36,2015,9,9
TIME_001613,2015-09-10,2015,9,SEPTIEMBRE,3,36,2015,9,9
TIME_001614,2015-09-11,2015,9,SEPTIEMBRE,3,36,2015,9,9
TIME_001615,2015-09-12,2015,9,SEPTIEMBRE,3,36,2015,9,9
TIME_001616,2015-09-13,2015,9,SEPTIEMBRE,3,37,2015,10,9
TIME_001617,2015-09-14,2015,9,SEPTIEMBRE,3,37,2015,10,9
TIME_001618,2015-09-15,2015,9,SEPTIEMBRE,3,37,2015,10,11
TIME_001619,2015-09-16,2015,9,SEPTIEMBRE,3,37,2015,10,9
TIME_001620,2015-09-17,2015,9,SEPTIEMBRE,3,37,2015,10,9
TIME_001621,2015-09-18,2015,9,SEPTIEMBRE,3,37,2015,10,9
TIME_001622,2015-09-19,2015,9,SEPTIEMBRE,3,37,2015,10,9
TIME_001623,2015-09-20,2015,9,SEPTIEMBRE,3,38,2015,10,9
TIME_001624,2015-09-21,2015,9,SEPTIEMBRE,3,38,2015,10,9
TIME_001625,2015-09-22,2015,9,SEPTIEMBRE,3,38,2015,10,9
TIME_001626,2015-09-23,2015,9,SEPTIEMBRE,3,38,2015,10,9
TIME_001627,2015-09-24,2015,9,SEPTIEMBRE,3,38,2015,10,9
TIME_001628,2015-09-25,2015,9,SEPTIEMBRE,3,38,2015,10,9
TIME_001629,2015-09-26,2015,9,SEPTIEMBRE,3,38,2015,10,10
TIME_001630,2015-09-27,2015,9,SEPTIEMBRE,3,39,2015,10,9
TIME_001631,2015-09-28,2015,9,SEPTIEMBRE,3,39,2015,10,9
TIME_001632,2015-09-29,2015,9,SEPTIEMBRE,3,39,2015,10,10
TIME_001633,2015-09-30,2015,9,SEPTIEMBRE,3,39,2015,10,10
TIME_001634,2015-10-01,2015,10,OCTUBRE,4,39,2015,10,10
TIME_001635,2015-10-02,2015,10,OCTUBRE,4,39,2015,10,10
TIME_001636,2015-10-03,2015,10,OCTUBRE,4,39,2015,10,10
TIME_001637,2015-10-04,2015,10,OCTUBRE,4,40,2015,10,10
TIME_001638,2015-10-05,2015,10,OCTUBRE,4,40,2015,10,10
TIME_001639,2015-10-06,2015,10,OCTUBRE,4,40,2015,10,10
TIME_001640,2015-10-07,2015,10,OCTUBRE,4,40,2015,10,10
TIME_001641,2015-10-08,2015,10,OCTUBRE,4,40,2015,10,10
TIME_001642,2015-10-09,2015,10,OCTUBRE,4,40,2015,10,10
TIME_001643,2015-10-10,2015,10,OCTUBRE,4,40,2015,10,11
TIME_001644,2015-10-11,2015,10,OCTUBRE,4,41,2015,11,10
TIME_001645,2015-10-12,2015,10,OCTUBRE,4,41,2015,11,10
TIME_001646,2015-10-13,2015,10,OCTUBRE,4,41,2015,11,10
TIME_001647,2015-10-14,2015,10,OCTUBRE,4,41,2015,11,11
TIME_001648,2015-10-15,2015,10,OCTUBRE,4,41,2015,11,10
TIME_001649,2015-10-16,2015,10,OCTUBRE,4,41,2015,11,10
TIME_001650,2015-10-17,2015,10,OCTUBRE,4,41,2015,11,10
TIME_001651,2015-10-18,2015,10,OCTUBRE,4,42,2015,11,10
TIME_001652,2015-10-19,2015,10,OCTUBRE,4,42,2015,11,10
TIME_001653,2015-10-20,2015,10,OCTUBRE,4,42,2015,11,10
TIME_001654,2015-10-21,2015,10,OCTUBRE,4,42,2015,11,10
TIME_001655,2015-10-22,2015,10,OCTUBRE,4,42,2015,11,10
TIME_001656,2015-10-23,2015,10,OCTUBRE,4,42,2015,11,11
TIME_001657,2015-10-24,2015,10,OCTUBRE,4,42,2015,11,10
TIME_001658,2015-10-25,2015,10,OCTUBRE,4,43,2015,11,11
TIME_001659,2015-10-26,2015,10,OCTUBRE,4,43,2015,11,11
TIME_001660,2015-10-27,2015,10,OCTUBRE,4,43,2015,11,10
TIME_001661,2015-10-28,2015,10,OCTUBRE,4,43,2015,11,11
TIME_001662,2015-10-29,2015,10,OCTUBRE,4,43,2015,11,10
TIME_001663,2015-10-30,2015,10,OCTUBRE,4,43,2015,11,11
TIME_001664,2015-10-31,2015,10,OCTUBRE,4,43,2015,11,11
TIME_001665,2015-11-01,2015,11,NOVIEMBRE,4,44,2015,11,11
TIME_001666,2015-11-02,2015,11,NOVIEMBRE,4,44,2015,11,11
TIME_001667,2015-11-03,2015,11,NOVIEMBRE,4,44,2015,11,11
TIME_001668,2015-11-04,2015,11,NOVIEMBRE,4,44,2015,11,11
TIME_001669,2015-11-05,2015,11,NOVIEMBRE,4,44,2015,11,11
TIME_001670,2015-11-06,2015,11,NOVIEMBRE,4,44,2015,11,11
TIME_001671,2015-11-07,2015,11,NOVIEMBRE,4,44,2015,11,12
TIME_001672,2015-11-08,2015,11,NOVIEMBRE,4,45,2015,12,11
TIME_001673,2015-11-09,2015,11,NOVIEMBRE,4,45,2015,12,11
TIME_001674,2015-11-10,2015,11,NOVIEMBRE,4,45,2015,12,11
TIME_001675,2015-11-11,2015,11,NOVIEMBRE,4,45,2015,12,2
TIME_001676,2015-11-12,2015,11,NOVIEMBRE,4,45,2015,12,11
TIME_001677,2015-11-13,2015,11,NOVIEMBRE,4,45,2015,12,11
TIME_001678,2015-11-14,2015,11,NOVIEMBRE,4,45,2015,12,11
TIME_001679,2015-11-15,2015,11,NOVIEMBRE,4,46,2015,12,11
TIME_001680,2015-11-16,2015,11,NOVIEMBRE,4,46,2015,12,11
TIME_001681,2015-11-17,2015,11,NOVIEMBRE,4,46,2015,12,11
TIME_001682,2015-11-18,2015,11,NOVIEMBRE,4,46,2015,12,11
TIME_001683,2015-11-19,2015,11,NOVIEMBRE,4,46,2015,12,12
TIME_001684,2015-11-20,2015,11,NOVIEMBRE,4,46,2015,12,12
TIME_001685,2015-11-21,2015,11,NOVIEMBRE,4,46,2015,12,11
TIME_001686,2015-11-22,2015,11,NOVIEMBRE,4,47,2015,12,11
TIME_001687,2015-11-23,2015,11,NOVIEMBRE,4,47,2015,12,12
TIME_001688,2015-11-24,2015,11,NOVIEMBRE,4,47,2015,12,12
TIME_001689,2015-11-25,2015,11,NOVIEMBRE,4,47,2015,12,11
TIME_001690,2015-11-26,2015,11,NOVIEMBRE,4,47,2015,12,11
TIME_001691,2015-11-27,2015,11,NOVIEMBRE,4,47,2015,12,11
TIME_001692,2015-11-28,2015,11,NOVIEMBRE,4,47,2015,12,11
TIME_001693,2015-11-29,2015,11,NOVIEMBRE,4,48,2015,12,11
TIME_001694,2015-11-30,2015,11,NOVIEMBRE,4,48,2015,12,12
TIME_001695,2015-12-01,2015,12,DICIEMBRE,4,48,2015,12,12
TIME_001696,2015-12-02,2015,12,DICIEMBRE,4,48,2015,12,12
TIME_001697,2015-12-03,2015,12,DICIEMBRE,4,48,2015,12,12
TIME_001698,2015-12-04,2015,12,DICIEMBRE,4,48,2015,12,12
TIME_001699,2015-12-05,2015,12,DICIEMBRE,4,48,2015,12,12
TIME_001700,2015-12-06,2015,12,DICIEMBRE,4,49,2015,13,12
TIME_001701,2015-12-07,2015,12,DICIEMBRE,4,49,2015,13,12
TIME_001702,2015-12-08,2015,12,DICIEMBRE,4,49,2015,13,12
TIME_001703,2015-12-09,2015,12,DICIEMBRE,4,49,2015,13,12
TIME_001704,2015-12-10,2015,12,DICIEMBRE,4,49,2015,13,12
TIME_001705,2015-12-11,2015,12,DICIEMBRE,4,49,2015,13,12
TIME_001706,2015-12-12,2015,12,DICIEMBRE,4,49,2015,13,12
TIME_001707,2015-12-13,2015,12,DICIEMBRE,4,50,2015,13,12
TIME_001708,2015-12-14,2015,12,DICIEMBRE,4,50,2015,13,12
TIME_001709,2015-12-15,2015,12,DICIEMBRE,4,50,2015,13,1
TIME_001710,2015-12-16,2015,12,DICIEMBRE,4,11,2021,3,3
TIME_001711,2015-12-17,2015,12,DICIEMBRE,4,50,2015,13,12
TIME_001712,2015-12-18,2015,12,DICIEMBRE,4,50,2015,13,12
TIME_001713,2015-12-19,2015,12,DICIEMBRE,4,50,2015,13,12
TIME_001714,2015-12-20,2015,12,DICIEMBRE,4,51,2015,13,12
TIME_001715,2015-12-21,2015,12,DICIEMBRE,4,51,2015,13,12
TIME_001716,2015-12-22,2015,12,DICIEMBRE,4,51,2015,13,12
TIME_001717,2015-12-23,2015,12,DICIEMBRE,4,51,2015,13,12
TIME_001718,2015-12-24,2015,12,DICIEMBRE,4,51,2015,13,12
TIME_001719,2015-12-25,2015,12,DICIEMBRE,4,51,2015,13,1
TIME_001720,2015-12-26,2015,12,DICIEMBRE,4,51,2015,13,1
TIME_001721,2015-12-27,2015,12,DICIEMBRE,4,52,2015,13,1
TIME_001722,2015-12-28,2015,12,DICIEMBRE,4,52,2015,13,1
TIME_001723,2015-12-29,2015,12,DICIEMBRE,4,52,2015,13,1
TIME_001724,2015-12-30,2015,12,DICIEMBRE,4,52,2015,13,2
TIME_001725,2015-12-31,2015,12,DICIEMBRE,4,52,2015,13,1
TIME_001726,2016-01-01,2016,1,ENERO,1,52,2015,13,2
TIME_001727,2016-01-02,2016,1,ENERO,1,52,2015,13,1
TIME_001728,2016-01-03,2016,1,ENERO,1,1,2016,1,1
TIME_001729,2016-01-04,2016,1,ENERO,1,1,2016,1,1
TIME_001730,2016-01-05,2016,1,ENERO,1,1,2016,1,1
TIME_001731,2016-01-06,2016,1,ENERO,1,1,2016,1,1
TIME_001732,2016-01-07,2016,1,ENERO,1,1,2016,1,1
TIME_001733,2016-01-08,2016,1,ENERO,1,1,2016,1,3
TIME_001734,2016-01-09,2016,1,ENERO,1,1,2016,1,4
TIME_001735,2016-01-10,2016,1,ENERO,1,2,2016,1,1
TIME_001736,2016-01-11,2016,1,ENERO,1,2,2016,1,1
TIME_001737,2016-01-12,2016,1,ENERO,1,2,2016,1,1
TIME_001738,2016-01-13,2016,1,ENERO,1,2,2016,1,1
TIME_001739,2016-01-14,2016,1,ENERO,1,2,2016,1,1
TIME_001740,2016-01-15,2016,1,ENERO,1,2,2016,1,2
TIME_001741,2016-01-16,2016,1,ENERO,1,2,2016,1,1
TIME_001742,2016-01-17,2016,1,ENERO,1,3,2016,1,2
TIME_001743,2016-01-18,2016,1,ENERO,1,3,2016,1,1
TIME_001744,2016-01-19,2016,1,ENERO,1,3,2016,1,1
TIME_001745,2016-01-20,2016,1,ENERO,1,3,2016,1,1
TIME_001746,2016-01-21,2016,1,ENERO,1,3,2016,1,1
TIME_001747,2016-01-22,2016,1,ENERO,1,3,2016,1,2
TIME_001748,2016-01-23,2016,1,ENERO,1,3,2016,1,1
TIME_001749,2016-01-24,2016,1,ENERO,1,4,2016,1,2
TIME_001750,2016-01-25,2016,1,ENERO,1,4,2016,1,2
TIME_001751,2016-01-26,2016,1,ENERO,1,4,2016,1,5
TIME_001752,2016-01-27,2016,1,ENERO,1,4,2016,1,7
TIME_001753,2016-01-28,2016,1,ENERO,1,4,2016,1,1
TIME_001754,2016-01-29,2016,1,ENERO,1,4,2016,1,1
TIME_001755,2016-01-30,2016,1,ENERO,1,40,2022,10,10
TIME_001756,2016-01-31,2016,1,ENERO,1,5,2016,2,1
TIME_001757,2016-02-01,2016,2,FEBRERO,1,5,2016,2,5
TIME_001758,2016-02-02,2016,2,FEBRERO,1,5,2016,2,2
TIME_001759,2016-02-03,2016,2,FEBRERO,1,5,2016,2,2
TIME_001760,2016-02-04,2016,2,FEBRERO,1,5,2016,2,2
TIME_001761,2016-02-05,2016,2,FEBRERO,1,5,2016,2,2
TIME_001762,2016-02-06,2016,2,FEBRERO,1,5,2016,2,2
TIME_001763,2016-02-07,2016,2,FEBRERO,1,6,2016,2,3
TIME_001764,2016-02-08,2016,2,FEBRERO,1,6,2016,2,10
TIME_001765,2016-02-09,2016,2,FEBRERO,1,6,2016,2,3
TIME_001766,2016-02-10,2016,2,FEBRERO,1,6,2016,2,2
TIME_001767,2016-02-11,2016,2,FEBRERO,1,6,2016,2,2
TIME_001768,2016-02-12,2016,2,FEBRERO,1,6,2016,2,2
TIME_001769,2016-02-13,2016,2,FEBRERO,1,6,2016,2,2
TIME_001770,2016-02-14,2016,2,FEBRERO,1,7,2016,2,2
TIME_001771,2016-02-15,2016,2,FEBRERO,1,7,2016,2,3
TIME_001772,2016-02-16,2016,2,FEBRERO,1,48,2019,12,12
TIME_001773,2016-02-17,2016,2,FEBRERO,1,7,2016,2,2
TIME_001774,2016-02-18,2016,2,FEBRERO,1,7,2016,2,2
TIME_001775,2016-02-19,2016,2,FEBRERO,1,7,2016,2,2
TIME_001776,2016-02-20,2016,2,FEBRERO,1,7,2016,2,2
TIME_001777,2016-02-21,2016,2,FEBRERO,1,8,2016,2,2
TIME_001778,2016-02-22,2016,2,FEBRERO,1,8,2016,2,2
TIME_001779,2016-02-23,2016,2,FEBRERO,1,8,2016,2,3
TIME_001780,2016-02-24,2016,2,FEBRERO,1,8,2016,2,2
TIME_001781,2016-02-25,2016,2,FEBRERO,1,8,2016,2,3
TIME_001782,2016-02-26,2016,2,FEBRERO,1,8,2016,2,3
TIME_001783,2016-02-27,2016,2,FEBRERO,1,8,2016,2,2
TIME_001784,2016-02-28,2016,2,FEBRERO,1,9,2016,3,2
TIME_001785,2016-02-29,2016,2,FEBRERO,1,9,2016,3,3
TIME_001786,2016-03-01,2016,3,MARZO,1,9,2016,3,9
TIME_001787,2016-03-02,2016,3,MARZO,1,9,2016,3,4
TIME_001788,2016-03-03,2016,3,MARZO,1,9,2016,3,9
TIME_001789,2016-03-04,2016,3,MARZO,1,9,2016,3,3
TIME_001790,2016-03-05,2016,3,MARZO,1,9,2016,3,6
TIME_001791,2016-03-06,2016,3,MARZO,1,10,2016,3,4
TIME_001792,2016-03-07,2016,3,MARZO,1,10,2016,3,3
TIME_001793,2016-03-08,2016,3,MARZO,1,10,2016,3,3
TIME_001794,2016-03-09,2016,3,MARZO,1,10,2016,3,3
TIME_001795,2016-03-10,2016,3,MARZO,1,10,2016,3,3
TIME_001796,2016-03-11,2016,3,MARZO,1,10,2016,3,3
TIME_001797,2016-03-12,2016,3,MARZO,1,10,2016,3,3
TIME_001798,2016-03-13,2016,3,MARZO,1,11,2016,3,3
TIME_001799,2016-03-14,2016,3,MARZO,1,11,2016,3,3
TIME_001800,2016-03-15,2016,3,MARZO,1,11,2016,3,3
TIME_001801,2016-03-16,2016,3,MARZO,1,11,2016,3,3
TIME_001802,2016-03-17,2016,3,MARZO,1,11,2016,3,5
TIME_001803,2016-03-18,2016,3,MARZO,1,11,2016,3,3
TIME_001804,2016-03-19,2016,3,MARZO,1,11,2016,3,3
TIME_001805,2016-03-20,2016,3,MARZO,1,12,2016,3,4
TIME_001806,2016-03-21,2016,3,MARZO,1,12,2016,3,3
TIME_001807,2016-03-22,2016,3,MARZO,1,12,2016,3,8
TIME_001808,2016-03-23,2016,3,MARZO,1,12,2016,3,3
TIME_001809,2016-03-24,2016,3,MARZO,1,12,2016,3,3
TIME_001810,2016-03-25,2016,3,MARZO,1,12,2016,3,3
TIME_001811,2016-03-26,2016,3,MARZO,1,12,2016,3,4
TIME_001812,2016-03-27,2016,3,MARZO,1,13,2016,4,9
TIME_001813,2016-03-28,2016,3,MARZO,1,13,2016,4,4
TIME_001814,2016-03-29,2016,3,MARZO,1,13,2016,4,4
TIME_001815,2016-03-30,2016,3,MARZO,1,13,2016,4,5
TIME_001816,2016-03-31,2016,3,MARZO,1,13,2016,4,7
TIME_001817,2016-04-01,2016,4,ABRIL,2,13,2016,4,4
TIME_001818,2016-04-02,2016,4,ABRIL,2,13,2016,4,4
TIME_001819,2016-04-03,2016,4,ABRIL,2,14,2016,4,4
TIME_001820,2016-04-04,2016,4,ABRIL,2,14,2016,4,4
TIME_001821,2016-04-05,2016,4,ABRIL,2,14,2016,4,5
TIME_001822,2016-04-06,2016,4,ABRIL,2,36,2019,9,9
TIME_001823,2016-04-07,2016,4,ABRIL,2,14,2016,4,6
TIME_001824,2016-04-08,2016,4,ABRIL,2,14,2016,4,4
TIME_001825,2016-04-09,2016,4,ABRIL,2,14,2016,4,4
TIME_001826,2016-04-10,2016,4,ABRIL,2,15,2016,4,4
TIME_001827,2016-04-11,2016,4,ABRIL,2,15,2016,4,4
TIME_001828,2016-04-12,2016,4,ABRIL,2,15,2016,4,5
TIME_001829,2016-04-13,2016,4,ABRIL,2,15,2016,4,4
TIME_001830,2016-04-14,2016,4,ABRIL,2,15,2016,4,4
TIME_001831,2016-04-15,2016,4,ABRIL,2,15,2016,4,4
TIME_001832,2016-04-16,2016,4,ABRIL,2,15,2016,4,4
TIME_001833,2016-04-17,2016,4,ABRIL,2,16,2016,4,4
TIME_001834,2016-04-18,2016,4,ABRIL,2,16,2016,4,4
TIME_001835,2016-04-19,2016,4,ABRIL,2,16,2016,4,4
TIME_001836,2016-04-20,2016,4,ABRIL,2,16,2016,4,4
TIME_001837,2016-04-21,2016,4,ABRIL,2,16,2016,4,4
TIME_001838,2016-04-22,2016,4,ABRIL,2,16,2016,4,4
TIME_001839,2016-04-23,2016,4,ABRIL,2,16,2016,4,4
TIME_001840,2016-04-24,2016,4,ABRIL,2,17,2016,5,5
TIME_001841,2016-04-25,2016,4,ABRIL,2,17,2016,5,4
TIME_001842,2016-04-26,2016,4,ABRIL,2,17,2016,5,5
TIME_001843,2016-04-27,2016,4,ABRIL,2,17,2016,5,4
TIME_001844,2016-04-28,2016,4,ABRIL,2,17,2016,5,5
TIME_001845,2016-04-29,2016,4,ABRIL,2,17,2016,5,5
TIME_001846,2016-04-30,2016,4,ABRIL,2,17,2016,5,5
TIME_001847,2016-05-01,2016,5,MAYO,2,18,2016,5,9
TIME_001848,2016-05-02,2016,5,MAYO,2,18,2016,5,5
TIME_001849,2016-05-03,2016,5,MAYO,2,18,2016,5,6
TIME_001850,2016-05-04,2016,5,MAYO,2,18,2016,5,5
TIME_001851,2016-05-05,2016,5,MAYO,2,18,2016,5,8
TIME_001852,2016-05-06,2016,5,MAYO,2,18,2016,5,5
TIME_001853,2016-05-07,2016,5,MAYO,2,18,2016,5,7
TIME_001854,2016-05-08,2016,5,MAYO,2,19,2016,5,5
TIME_001855,2016-05-09,2016,5,MAYO,2,19,2016,5,5
TIME_001856,2016-05-10,2016,5,MAYO,2,19,2016,5,5
TIME_001857,2016-05-11,2016,5,MAYO,2,19,2016,5,5
TIME_001858,2016-05-12,2016,5,MAYO,2,19,2016,5,5
TIME_001859,2016-05-13,2016,5,MAYO,2,19,2016,5,5
TIME_001860,2016-05-14,2016,5,MAYO,2,19,2016,5,9
TIME_001861,2016-05-15,2016,5,MAYO,2,20,2016,5,6
TIME_001862,2016-05-16,2016,5,MAYO,2,20,2016,5,5
TIME_001863,2016-05-17,2016,5,MAYO,2,20,2016,5,5
TIME_001864,2016-05-18,2016,5,MAYO,2,20,2016,5,5
TIME_001865,2016-05-19,2016,5,MAYO,2,20,2016,5,5
TIME_001866,2016-05-20,2016,5,MAYO,2,20,2016,5,5
TIME_001867,2016-05-21,2016,5,MAYO,2,20,2016,5,5
TIME_001868,2016-05-22,2016,5,MAYO,2,21,2016,6,5
TIME_001869,2016-05-23,2016,5,MAYO,2,21,2022,6,5
TIME_001870,2016-05-24,2016,5,MAYO,2,21,2016,6,5
TIME_001871,2016-05-25,2016,5,MAYO,2,21,2016,6,5
TIME_001872,2016-05-26,2016,5,MAYO,2,21,2016,6,5
TIME_001873,2016-05-27,2016,5,MAYO,2,21,2016,6,6
TIME_001874,2016-05-28,2016,5,MAYO,2,21,2016,6,5
TIME_001875,2016-05-29,2016,5,MAYO,2,22,2016,6,5
TIME_001876,2016-05-30,2016,5,MAYO,2,22,2016,6,5
TIME_001877,2016-05-31,2016,5,MAYO,2,22,2016,6,5
TIME_001878,2016-06-01,2016,6,JUNIO,2,22,2016,6,6
TIME_001879,2016-06-02,2016,6,JUNIO,2,22,2016,6,6
TIME_001880,2016-06-03,2016,6,JUNIO,2,22,2016,6,9
TIME_001881,2016-06-04,2016,6,JUNIO,2,22,2016,6,6
TIME_001882,2016-06-05,2016,6,JUNIO,2,23,2016,6,6
TIME_001883,2016-06-06,2016,6,JUNIO,2,23,2016,6,6
TIME_001884,2016-06-07,2016,6,JUNIO,2,23,2016,6,7
TIME_001885,2016-06-08,2016,6,JUNIO,2,23,2016,6,6
TIME_001886,2016-06-09,2016,6,JUNIO,2,23,2016,6,8
TIME_001887,2016-06-10,2016,6,JUNIO,2,23,2021,6,6
TIME_001888,2016-06-11,2016,6,JUNIO,2,23,2016,6,6
TIME_001889,2016-06-12,2016,6,JUNIO,2,24,2016,6,6
TIME_001890,2016-06-13,2016,6,JUNIO,2,24,2016,6,6
TIME_001891,2016-06-14,2016,6,JUNIO,2,24,2016,6,6
TIME_001892,2016-06-15,2016,6,JUNIO,2,24,2016,6,8
TIME_001893,2016-06-16,2016,6,JUNIO,2,24,2016,6,6
TIME_001894,2016-06-17,2016,6,JUNIO,2,24,2016,6,6
TIME_001895,2016-06-18,2016,6,JUNIO,2,24,2016,6,8
TIME_001896,2016-06-19,2016,6,JUNIO,2,25,2016,7,9
TIME_001897,2016-06-20,2016,6,JUNIO,2,25,2016,7,6
TIME_001898,2016-06-21,2016,6,JUNIO,2,25,2016,7,7
TIME_001899,2016-06-22,2016,6,JUNIO,2,25,2016,7,7
TIME_001900,2016-06-23,2016,6,JUNIO,2,25,2016,7,6
TIME_001901,2016-06-24,2016,6,JUNIO,2,25,2016,7,7
TIME_001902,2016-06-25,2016,6,JUNIO,2,25,2016,7,6
TIME_001903,2016-06-26,2016,6,JUNIO,2,26,2016,7,7
TIME_001904,2016-06-27,2016,6,JUNIO,2,26,2016,7,6
TIME_001905,2016-06-28,2016,6,JUNIO,2,26,2016,7,6
TIME_001906,2016-06-29,2016,6,JUNIO,2,26,2016,7,6
TIME_001907,2016-06-30,2016,6,JUNIO,2,26,2016,7,6
TIME_001908,2016-07-01,2016,7,JULIO,3,26,2016,7,9
TIME_001909,2016-07-02,2016,7,JULIO,3,26,2016,7,7
TIME_001910,2016-07-03,2016,7,JULIO,3,27,2016,7,7
TIME_001911,2016-07-04,2016,7,JULIO,3,27,2016,7,7
TIME_001912,2016-07-05,2016,7,JULIO,3,27,2016,7,7
TIME_001913,2016-07-06,2016,7,JULIO,3,27,2016,7,7
TIME_001914,2016-07-07,2016,7,JULIO,3,27,2016,7,7
TIME_001915,2016-07-08,2016,7,JULIO,3,27,2016,7,9
TIME_001916,2016-07-09,2016,7,JULIO,3,27,2016,7,7
TIME_001917,2016-07-10,2016,7,JULIO,3,28,2016,7,7
TIME_001918,2016-07-11,2016,7,JULIO,3,28,2016,7,7
TIME_001919,2016-07-12,2016,7,JULIO,3,28,2016,7,7
TIME_001920,2016-07-13,2016,7,JULIO,3,28,2016,7,7
TIME_001921,2016-07-14,2016,7,JULIO,3,28,2016,7,7
TIME_001922,2016-07-15,2016,7,JULIO,3,28,2016,7,9
TIME_001923,2016-07-16,2016,7,JULIO,3,28,2016,7,7
TIME_001924,2016-07-17,2016,7,JULIO,3,29,2016,8,7
TIME_001925,2016-07-18,2016,7,JULIO,3,29,2016,8,10
TIME_001926,2016-07-19,2016,7,JULIO,3,29,2016,8,7
TIME_001927,2016-07-20,2016,7,JULIO,3,29,2016,8,7
TIME_001928,2016-07-21,2016,7,JULIO,3,29,2016,8,9
TIME_001929,2016-07-22,2016,7,JULIO,3,29,2016,8,7
TIME_001930,2016-07-23,2016,7,JULIO,3,29,2016,8,7
TIME_001931,2016-07-24,2016,7,JULIO,3,30,2016,8,7
TIME_001932,2016-07-25,2016,7,JULIO,3,30,2016,8,9
TIME_001933,2016-07-26,2016,7,JULIO,3,30,2016,8,7
TIME_001934,2016-07-27,2016,7,JULIO,3,30,2016,8,7
TIME_001935,2016-07-28,2016,7,JULIO,3,30,2016,8,7
TIME_001936,2016-07-29,2016,7,JULIO,3,36,2016,9,9
TIME_001937,2016-07-30,2016,7,JULIO,3,30,2016,8,8
TIME_001938,2016-07-31,2016,7,JULIO,3,31,2016,8,7
TIME_001939,2016-08-01,2016,8,AGOSTO,3,31,2016,8,8
TIME_001940,2016-08-02,2016,8,AGOSTO,3,31,2016,8,8
TIME_001941,2016-08-03,2016,8,AGOSTO,3,31,2016,8,8
TIME_001942,2016-08-04,2016,8,AGOSTO,3,31,2016,8,8
TIME_001943,2016-08-05,2016,8,AGOSTO,3,31,2016,8,9
TIME_001944,2016-08-06,2016,8,AGOSTO,3,31,2016,8,8
TIME_001945,2016-08-07,2016,8,AGOSTO,3,32,2016,8,8
TIME_001946,2016-08-08,2016,8,AGOSTO,3,32,2016,8,8
TIME_001947,2016-08-09,2016,8,AGOSTO,3,32,2016,8,8
TIME_001948,2016-08-10,2016,8,AGOSTO,3,32,2016,8,8
TIME_001949,2016-08-11,2016,8,AGOSTO,3,32,2016,8,8
TIME_001950,2016-08-12,2016,8,AGOSTO,3,32,2016,8,8
TIME_001951,2016-08-13,2016,8,AGOSTO,3,32,2016,8,8
TIME_001952,2016-08-14,2016,8,AGOSTO,3,33,2016,9,8
TIME_001953,2016-08-15,2016,8,AGOSTO,3,33,2016,9,8
TIME_001954,2016-08-16,2016,8,AGOSTO,3,33,2022,9,8
TIME_001955,2016-08-17,2016,8,AGOSTO,3,33,2016,9,10
TIME_001956,2016-08-18,2016,8,AGOSTO,3,33,2016,9,10
TIME_001957,2016-08-19,2016,8,AGOSTO,3,33,2016,9,8
TIME_001958,2016-08-20,2016,8,AGOSTO,3,33,2016,9,8
TIME_001959,2016-08-21,2016,8,AGOSTO,3,34,2016,9,8
TIME_001960,2016-08-22,2016,8,AGOSTO,3,34,2016,9,8
TIME_001961,2016-08-23,2016,8,AGOSTO,3,34,2016,9,9
TIME_001962,2016-08-24,2016,8,AGOSTO,3,34,2016,9,11
TIME_001963,2016-08-25,2016,8,AGOSTO,3,34,2016,9,8
TIME_001964,2016-08-26,2016,8,AGOSTO,3,34,2016,9,8
TIME_001965,2016-08-27,2016,8,AGOSTO,3,34,2016,9,8
TIME_001966,2016-08-28,2016,8,AGOSTO,3,35,2016,9,8
TIME_001967,2016-08-29,2016,8,AGOSTO,3,35,2016,9,8
TIME_001968,2016-08-30,2016,8,AGOSTO,3,35,2021,9,8
TIME_001969,2016-08-31,2016,8,AGOSTO,3,35,2016,9,9
TIME_001970,2016-09-01,2016,9,SEPTIEMBRE,3,35,2016,9,12
TIME_001971,2016-09-02,2016,9,SEPTIEMBRE,3,35,2016,9,9
TIME_001972,2016-09-03,2016,9,SEPTIEMBRE,3,35,2016,9,9
TIME_001973,2016-09-04,2016,9,SEPTIEMBRE,3,36,2016,9,9
TIME_001974,2016-09-05,2016,9,SEPTIEMBRE,3,36,2016,9,9
TIME_001975,2016-09-06,2016,9,SEPTIEMBRE,3,36,2016,9,9
TIME_001976,2016-09-07,2016,9,SEPTIEMBRE,3,36,2016,9,9
